backers_count,final_status,amount,time_period,creation_till_launch,marker
78,1,3500.0,60,0,0
0,0,10000.0,30,2,0
50,0,5000.0,64,1,0
33,0,6000.0,30,4,0
25,0,2000.0,30,33,0
52,1,2200.0,35,2,0
49,0,3500.0,40,26,0
23,1,1800.0,30,0,0
34,0,3400.0,33,28,0
196,1,10000.0,76,4,0
21,1,1500.0,32,1,0
2,0,1000.0,30,1,0
2,0,900.0,30,17,0
21,1,450.0,40,5,0
5,0,1200.0,30,1,0
55,0,10000.0,24,0,0
79,1,3000.0,30,2,0
20,0,1500.0,39,7,0
30,0,7500.0,36,3,0
125,0,5500.0,30,2,0
563,1,20000.0,31,32,0
39,0,2600.0,50,4,0
22,1,2000.0,50,0,0
2,0,20000.0,30,0,0
0,0,10000.0,30,0,0
138,1,7000.0,32,6,0
1,0,5000.0,25,10,0
7,1,175.0,15,1,0
0,0,13000.0,91,2,0
16,1,250.0,30,1,0
28,1,1500.0,30,2,0
2,0,63000.0,36,2,0
17,1,1200.0,30,8,0
0,0,3000.0,60,0,0
89,1,2500.0,45,22,0
46,1,1000.0,30,2,0
47,0,6000.0,91,5,0
69,0,1250.0,16,1,0
41,1,5000.0,30,0,0
293,0,9500.0,60,2,0
1,0,1500.0,30,24,0
69,1,7500.0,50,1,0
8,0,1000.0,30,1,0
102,1,7000.0,33,7,0
21,0,4400.0,30,0,0
56,0,3500.0,45,4,0
19,0,1500.0,25,1,0
17,1,300.0,30,36,0
0,0,1000.0,75,0,0
87,0,4500.0,43,2,0
34,0,3500.0,60,15,0
9,0,600.0,30,2,0
8,1,500.0,18,0,0
110,1,15000.0,60,1,0
100,1,5000.0,30,1,0
28,0,1600.0,30,58,0
49,0,2500.0,30,1,0
5,0,9000.0,45,43,0
2,0,4200.0,30,1,0
3,0,20000.0,45,0,0
30,1,500.0,30,0,0
84,1,1500.0,30,4,0
44,1,5000.0,30,1,0
43,1,3900.0,30,1,0
9,0,500.0,33,0,0
15,0,5000.0,45,2,0
21,0,4500.0,30,2,0
7,0,10000.0,60,6,0
9,0,5000.0,26,0,0
0,0,10000.0,58,0,0
24,0,2500.0,35,5,0
41,1,6000.0,62,16,0
75,1,1500.0,76,0,0
1,0,1000.0,40,0,0
213,0,40000.0,45,17,0
16,1,300.0,31,0,0
18,0,3000.0,30,0,0
28,0,8000.0,33,60,0
27,1,2200.0,54,25,0
1,0,2200.0,47,14,0
50,0,3500.0,30,0,0
1,0,1000.0,39,0,0
30,1,550.0,30,0,0
140,0,48000.0,60,2,0
44,1,1000.0,31,2,0
65,1,10000.0,30,1,0
17,0,16500.0,91,4,0
128,1,18000.0,60,12,0
1,0,1000.0,91,5,0
1,0,900.0,30,2,0
39,1,600.0,30,0,0
105,1,4500.0,45,0,0
16,0,500.0,21,1,0
26,1,1000.0,30,9,0
285,1,50000.0,50,0,0
5,0,6300.0,60,26,0
21,1,600.0,30,2,0
28,0,1200.0,20,5,0
13,0,6000.0,75,2,0
63,1,1000.0,45,48,0
34,1,1150.0,30,0,0
102,1,7500.0,28,4,0
62,1,2500.0,8,2,0
380,1,10111.0,66,1,0
18,0,500.0,30,0,0
22,0,2000.0,33,1,0
21,1,1000.0,53,0,0
40,0,5000.0,34,12,0
74,0,2500.0,60,9,0
0,0,1000.0,60,1,0
34,1,1000.0,30,26,0
50,0,10000.0,45,18,0
254,1,15000.0,30,6,0
8,1,10.0,30,1,0
2,0,800.0,60,8,0
98,1,5000.0,40,10,0
0,0,500.0,30,16,0
4,0,6500.0,31,0,0
492,1,10000.0,60,0,0
2,0,10000.0,30,25,0
5,0,600.0,30,0,0
3,0,1300.0,91,0,0
2,0,4000.0,40,19,0
3,0,20000.0,45,44,0
62,0,3575.0,34,0,0
130,1,9500.0,30,16,0
0,0,405.0,7,7,0
90,1,9000.0,60,61,0
3,0,25000.0,91,1,0
7,0,3615.0,45,6,0
24,0,2500.0,36,45,0
31,1,650.0,39,0,0
9,0,10000.0,30,3,0
396,1,4000.0,31,25,0
10,0,12000.0,30,11,0
1379,1,50000.0,30,5,0
30,1,750.0,91,5,0
45,0,5500.0,30,2,0
28,1,500.0,30,19,0
2,0,600.0,21,1,0
73,0,10500.0,61,18,0
9,0,2000.0,30,15,0
35,1,1000.0,60,6,0
208,0,15000.0,21,0,0
4,0,15000.0,56,14,0
77,1,2500.0,30,4,0
12,0,2500.0,14,0,0
61,1,3500.0,30,6,0
16,1,1000.0,20,6,0
5,0,4000.0,30,0,0
3,0,3000.0,63,2,0
143,1,5000.0,30,3,0
0,0,1200.0,30,3,0
58,1,2500.0,30,3,0
23,1,1000.0,30,2,0
6,0,1000.0,60,9,0
53,0,10000.0,60,2,0
9,0,15000.0,91,0,0
56,1,2200.0,30,18,0
93,0,4000.0,33,45,0
54,0,8000.0,36,12,0
3,0,10000.0,91,1,0
202,1,10000.0,30,3,0
27,1,500.0,61,1,0
5,0,5000.0,91,2,0
63,0,2000.0,57,11,0
88,1,4000.0,28,0,0
93,0,6000.0,34,3,0
30,0,3000.0,62,7,0
53,1,2500.0,21,21,0
28,0,5000.0,34,3,0
36,0,1500.0,35,6,0
105,1,10000.0,34,1,0
14,1,350.0,21,1,0
43,0,5000.0,30,0,0
61,1,4000.0,50,1,0
2,0,15000.0,65,0,0
18,1,400.0,15,0,0
79,1,1300.0,75,4,0
32,1,500.0,15,0,0
0,0,300.0,30,1,0
47,0,2000.0,30,4,0
51,1,1000.0,30,5,0
53,0,5000.0,30,1,0
27,0,5000.0,30,63,0
33,0,2500.0,45,19,0
16,0,600.0,30,63,0
41,1,3000.0,30,1,0
2,0,6500.0,30,7,0
1,0,675.0,30,0,0
38,0,5500.0,30,1,0
9,1,200.0,21,6,0
2,0,2500.0,30,4,0
41,0,4000.0,30,19,0
49,1,1614.0,30,1,0
3,0,15000.0,30,1,0
1,0,500.0,28,1,0
26,1,1000.0,30,18,0
30,0,10000.0,30,0,0
31,0,1750.0,30,58,0
29,0,2500.0,37,5,0
32,1,500.0,20,8,0
77,0,4500.0,45,1,0
33,0,9000.0,53,12,0
221,1,5555.0,47,0,0
15,0,1200.0,40,3,0
4,0,7000.0,30,6,0
162,1,2600.0,30,7,0
17,0,5000.0,30,1,0
20,0,2000.0,30,1,0
2,0,20000.0,30,1,0
118,1,5000.0,30,7,0
1,0,2000.0,30,0,0
55,1,1500.0,65,1,0
58,1,1000.0,27,1,0
1,0,5500.0,60,11,0
44,0,3000.0,30,21,0
0,0,5000.0,30,0,0
0,0,2500.0,30,61,0
1,0,10000.0,30,37,0
14,1,500.0,30,27,0
94,1,5000.0,70,2,0
4,0,5000.0,31,4,0
105,1,5000.0,14,17,0
3,0,6000.0,60,11,0
89,0,8000.0,31,7,0
54,0,17000.0,30,16,0
21,1,460.0,30,0,0
10,0,16000.0,40,6,0
155,1,8750.0,39,1,0
0,0,10000.0,21,1,0
36,1,2400.0,30,5,0
0,0,500.0,60,15,0
63,1,2000.0,25,4,0
688,1,30000.0,30,3,0
88,0,4000.0,30,1,0
3,0,1500.0,62,0,0
174,1,5000.0,60,2,0
34,0,1500.0,53,6,0
6,0,2500.0,78,6,0
28,1,2000.0,30,46,0
38,0,10000.0,26,5,0
4,0,2500.0,60,6,0
72,0,5750.0,91,0,0
122,1,9700.0,33,3,0
25,0,1000.0,30,0,0
71,1,3000.0,16,9,0
18,0,1100.0,30,4,0
0,0,1000.0,70,0,0
47,1,1500.0,30,0,0
26,0,3500.0,26,2,0
41,0,3000.0,30,1,0
17,0,3000.0,30,3,0
33,1,4000.0,45,1,0
315,1,30000.0,60,11,0
56,1,2500.0,30,2,0
35,1,600.0,45,8,0
1,0,10000.0,60,16,0
1,0,10000.0,30,2,0
34,1,2000.0,61,0,0
2,0,4000.0,30,2,0
22,0,1000.0,10,8,0
37,1,3500.0,30,2,0
1,0,800.0,35,0,0
2,0,5000.0,24,2,0
47,0,3000.0,31,8,0
43,1,950.0,30,2,0
2,0,15000.0,30,1,0
0,0,3500.0,21,2,0
0,0,50000.0,80,16,0
0,0,20000.0,30,0,0
31,0,1200.0,30,1,0
49,1,10000.0,33,5,0
51,0,8000.0,44,2,0
7,1,250.0,30,4,0
30,0,3000.0,60,0,0
0,0,5000.0,91,0,0
91,1,9000.0,30,1,0
22,1,400.0,26,2,0
40,1,1500.0,60,34,0
57,1,1750.0,30,9,0
25,1,500.0,35,0,0
20,0,15000.0,30,2,0
6,0,3500.0,31,1,0
0,0,20000.0,40,1,0
8,0,5800.0,30,1,0
346,0,26000.0,60,0,0
35,1,1000.0,45,1,0
11,0,5000.0,60,0,0
0,0,25000.0,30,0,0
94,0,10000.0,30,1,0
14,0,1000.0,91,0,0
15,1,2300.0,30,0,0
76,1,8000.0,25,9,0
37,0,30000.0,45,14,0
112,0,10000.0,30,4,0
0,0,50000.0,30,1,0
11,1,300.0,23,0,0
145,1,10000.0,30,1,0
61,1,7500.0,26,1,0
8,0,1000.0,26,1,0
68,0,24000.0,44,45,0
10,1,125.0,30,0,0
24,0,3000.0,60,3,0
4,1,50.0,30,0,0
526,1,10000.0,30,17,0
4,0,8000.0,30,0,0
22,0,5000.0,91,36,0
1,0,20000.0,60,2,0
4,0,10000.0,45,1,0
54,0,8000.0,11,7,0
1,0,1200.0,33,1,0
103,1,5000.0,91,6,0
47,0,8500.0,47,1,0
20,0,5000.0,30,0,0
56,0,3200.0,60,0,0
26,0,7500.0,91,12,0
0,0,2000.0,30,1,0
41,1,6000.0,49,4,0
6,0,1500.0,60,6,0
4,0,800.0,14,4,0
14,0,3500.0,17,5,0
112,1,6650.0,48,21,0
9,0,10000.0,45,3,0
8,0,5000.0,15,1,0
0,0,2000.0,30,3,0
14,0,999.0,13,0,0
1,0,12000.0,45,1,0
43,1,1000.0,30,0,0
18,1,400.0,15,0,0
745,1,4500.0,15,4,0
34,0,1000.0,40,1,0
69,0,10000.0,61,36,0
110,0,10000.0,31,0,0
189,1,5000.0,71,19,0
3,0,1333.0,27,25,0
4,0,25000.0,30,0,0
13,0,1000.0,20,1,0
16,0,3300.0,55,0,0
1,0,2000.0,60,0,0
677,1,3900.0,30,19,0
60,0,5000.0,45,3,0
42,0,5000.0,20,0,0
81,0,10000.0,60,7,0
4,0,5000.0,45,1,0
51,0,12800.0,91,7,0
39,0,3500.0,51,19,0
10,0,2500.0,47,2,0
26,0,1200.0,60,2,0
43,1,3000.0,13,6,0
31,1,4000.0,26,1,0
2,0,8500.0,30,3,0
148,1,8000.0,45,18,0
45,0,2000.0,30,0,0
38,1,3000.0,70,0,0
38,1,3000.0,45,0,0
21,1,1500.0,50,4,0
154,0,25000.0,40,2,0
0,0,2100.0,45,9,0
0,0,2500.0,14,0,0
0,0,600.0,70,13,0
20,0,1000.0,27,2,0
61,1,2500.0,32,1,0
0,0,1500.0,28,4,0
23,0,10000.0,30,0,0
0,0,600.0,43,0,0
4,0,3000.0,30,3,0
113,0,5000.0,72,6,0
85,0,5000.0,66,6,0
54,1,3000.0,30,12,0
106,0,5500.0,36,5,0
7,0,2000.0,33,10,0
24,0,1500.0,30,0,0
40,0,2200.0,30,2,0
4,0,15000.0,45,2,0
63,1,6000.0,60,0,0
39,0,3500.0,21,16,0
4,0,900.0,21,0,0
50,1,1800.0,30,5,0
98,1,12000.0,30,6,0
43,1,1000.0,15,7,0
28,1,700.0,30,7,0
42,1,3000.0,30,6,0
34,1,4000.0,35,25,0
1,0,1000.0,30,3,0
0,0,25000.0,45,16,0
3,0,2400.0,30,3,0
1,0,1350.0,31,0,0
1,0,12000.0,52,0,0
63,1,2000.0,10,1,0
0,0,2500.0,14,2,0
25,1,700.0,11,0,0
20,0,350.0,30,0,0
35,0,1500.0,35,62,0
35,1,1000.0,30,17,0
11,0,5050.0,30,2,0
28,1,1500.0,30,1,0
27,0,2500.0,30,1,0
59,1,4100.0,37,62,0
46,0,5000.0,38,38,0
3,0,1900.0,36,20,0
102,1,10000.0,30,5,0
140,1,12500.0,30,72,0
1,0,1200.0,30,12,0
14,0,1500.0,45,4,0
0,0,5000.0,46,25,0
14,1,300.0,25,0,0
57,1,3000.0,30,22,0
22,0,2500.0,45,31,0
93,1,13000.0,91,1,0
43,1,700.0,30,14,0
71,1,3500.0,45,40,0
107,0,5555.0,30,55,0
70,0,2100.0,22,15,0
24,0,1600.0,45,13,0
18,0,2000.0,31,0,0
2,0,2500.0,29,26,0
137,1,1000.0,14,3,0
12,1,500.0,30,5,0
22,1,5000.0,60,19,0
2,0,800.0,25,3,0
14,1,750.0,29,1,0
0,0,4650.0,60,0,0
15,1,1500.0,30,0,0
72,0,6000.0,45,15,0
66,0,10000.0,30,1,0
3,0,1000.0,30,1,0
8,1,700.0,30,3,0
4,0,1700.0,30,1,0
49,1,10000.0,30,9,0
18,1,87.0,7,0,0
84,1,2500.0,20,0,0
48,0,1550.0,23,22,0
111,1,3000.0,30,2,0
9,0,2000.0,32,6,0
3,0,9500.0,30,7,0
0,0,7500.0,91,0,0
3,0,3000.0,30,8,0
125,1,5000.0,45,3,0
214,0,90000.0,91,1,0
145,1,4000.0,60,27,0
0,0,6000.0,46,9,0
14,0,2000.0,30,0,0
1,0,2500.0,60,1,0
33,0,1200.0,16,6,0
0,0,20000.0,30,1,0
19,1,1000.0,60,0,0
43,1,2000.0,21,39,0
8,1,500.0,30,5,0
0,0,3000.0,30,6,0
110,1,8000.0,60,28,0
54,1,10000.0,45,1,0
764,1,5000.0,45,0,0
181,1,20000.0,32,19,0
1,0,11000.0,45,6,0
54,1,2500.0,30,3,0
42,1,1000.0,30,0,0
27,1,2800.0,14,11,0
66,1,3000.0,64,2,0
40,1,6000.0,40,2,0
4,0,60000.0,30,1,0
6,0,25000.0,47,28,0
23,0,750.0,30,1,0
64,1,4000.0,30,2,0
7,0,300.0,30,0,0
65,0,2000.0,21,2,0
14,0,5000.0,60,11,0
9,0,500.0,30,1,0
7,0,1200.0,13,2,0
35,1,950.0,25,1,0
0,0,60000.0,91,10,0
84,0,18000.0,60,18,0
252,1,10000.0,91,1,0
49,1,3000.0,30,2,0
21,0,2500.0,91,11,0
8,0,2500.0,30,28,0
1,0,5000.0,30,2,0
60,0,7000.0,38,1,0
6,0,500.0,9,5,0
27,1,1500.0,30,5,0
49,0,10000.0,30,11,0
36,0,15000.0,45,11,0
38,1,1500.0,30,0,0
8,0,1996.0,30,2,0
1,0,1100.0,30,0,0
3,0,3000.0,30,0,0
52,1,4000.0,38,1,0
58,1,2500.0,60,22,0
7,0,300.0,19,77,0
39,0,3500.0,35,0,0
7,0,8500.0,30,20,0
68,0,10000.0,30,3,0
1,0,1100.0,40,31,0
13,0,1000.0,80,1,0
14,0,11979.0,44,15,0
39,0,7000.0,34,17,0
3,0,10000.0,91,18,0
38,0,5000.0,22,1,0
4,0,2000.0,26,2,0
23,1,1000.0,50,21,0
50,1,1500.0,31,22,0
2,0,7000.0,70,2,0
2,0,3000.0,30,20,0
92,1,6000.0,30,1,0
110,1,4000.0,71,2,0
136,1,6000.0,30,7,0
20,1,500.0,40,5,0
23,0,11000.0,30,14,0
44,0,1450.0,40,0,0
146,1,8000.0,60,7,0
77,1,1000.0,53,4,0
3,0,7000.0,40,4,0
28,0,125000.0,91,0,0
17,0,7000.0,40,0,0
35,0,3500.0,30,0,0
101,1,6000.0,40,3,0
67,1,2000.0,30,1,0
45,0,2000.0,46,1,0
3,0,5500.0,45,4,0
33,0,7000.0,41,1,0
19,0,500.0,30,2,0
29,1,400.0,30,0,0
0,0,27500.0,30,4,0
3,0,5600.0,60,26,0
29,0,1500.0,30,0,0
58,1,3000.0,40,9,0
1,0,3000.0,73,0,0
1,0,6500.0,60,3,0
20,0,75000.0,60,0,0
0,0,1000.0,30,0,0
116,0,8000.0,30,4,0
2,0,20000.0,30,1,0
7,0,500.0,33,31,0
1,0,4500.0,45,29,0
88,0,10000.0,45,74,0
7,0,1000.0,45,0,0
216,1,20000.0,39,16,0
0,0,15000.0,36,14,0
7,0,5000.0,30,2,0
46,1,5000.0,30,3,0
0,0,1000.0,30,3,0
12,0,600.0,30,46,0
0,0,75000.0,30,1,0
31,0,20000.0,60,2,0
0,0,5000.0,43,0,0
648,1,4000.0,60,1,0
2,0,6000.0,40,2,0
12,0,5000.0,75,0,0
5,0,555.0,22,0,0
28,1,500.0,90,0,0
107,1,10000.0,90,0,0
24,0,3952.0,30,14,0
11,0,1200.0,30,2,0
66,0,4000.0,60,36,0
1,0,10000.0,30,1,0
1,0,8000.0,50,4,0
29,0,1500.0,16,3,0
61,1,7000.0,44,2,0
44,1,2000.0,10,0,0
13,1,500.0,30,0,0
1,0,1500.0,90,2,0
1,0,4000.0,27,23,0
52,0,4000.0,40,9,0
83,1,12000.0,35,0,0
96,0,5000.0,30,2,0
79,1,7000.0,45,5,0
15,0,800.0,30,0,0
47,0,5000.0,45,5,0
0,0,4500.0,50,12,0
44,0,3000.0,42,1,0
34,0,8625.0,60,0,0
3,0,15000.0,60,4,0
3,0,1500.0,30,1,0
52,0,3500.0,30,3,0
103,0,8000.0,23,1,0
79,1,10000.0,51,1,0
2,0,12525.0,45,4,0
1,0,3500.0,40,15,0
22,1,600.0,35,1,0
20,1,1000.0,15,0,0
0,0,10000.0,60,3,0
130,0,6000.0,21,7,0
129,0,10000.0,21,8,0
0,0,120000.0,46,2,0
46,0,2000.0,23,14,0
1,0,12000.0,30,4,0
18,0,2500.0,68,2,0
143,1,7000.0,30,18,0
27,1,500.0,30,19,0
0,0,1000.0,50,13,0
45,0,3000.0,28,36,0
7,1,350.0,20,4,0
5,0,1000.0,17,0,0
107,1,15.0,34,27,0
96,1,4000.0,72,1,0
16,1,200.0,90,1,0
58,1,3000.0,81,0,0
13,0,10000.0,40,66,0
79,0,6000.0,30,15,0
24,0,5000.0,30,0,0
6,0,20000.0,60,13,0
79,1,1700.0,38,4,0
73,1,10000.0,30,4,0
57,1,5000.0,30,28,0
0,0,5000.0,30,22,0
18,0,20000.0,45,10,0
17,0,47775.0,32,8,0
91,1,8800.0,48,5,0
98,1,10000.0,32,6,0
32,0,3500.0,45,13,0
23,0,1650.0,31,84,0
10,0,1500.0,45,1,0
49,0,2000.0,40,3,0
3,0,2500.0,77,0,0
68,1,3500.0,35,1,0
19,1,700.0,30,26,0
40,1,800.0,45,0,0
5,0,8500.0,46,0,0
70,0,4000.0,36,56,0
5,0,753.0,30,8,0
26,1,800.0,87,0,0
23,0,1050.0,78,7,0
10,0,5000.0,73,1,0
30,0,800.0,50,3,0
58,1,2000.0,48,7,0
73,0,8000.0,31,40,0
0,0,2000.0,20,0,0
3,0,3000.0,30,0,0
177,0,15000.0,30,7,0
5,0,100.0,72,0,0
108,0,10000.0,74,6,0
128,1,7000.0,32,3,0
3,0,1500.0,37,13,0
121,1,7000.0,30,45,0
158,1,10000.0,34,0,0
7,0,2500.0,35,0,0
162,0,25000.0,30,30,0
10,0,600.0,30,5,0
9,0,2000.0,60,30,0
4,0,3500.0,40,3,0
87,1,3500.0,30,1,0
622,1,2500.0,30,1,0
54,1,2000.0,10,3,0
8,0,5500.0,30,19,0
17,1,250.0,30,2,0
2,0,650.0,30,0,0
0,0,1500.0,30,10,0
6,0,1000.0,67,4,0
14,0,1000.0,29,9,0
41,1,2000.0,30,2,0
49,0,5000.0,51,0,0
35,0,1500.0,30,14,0
0,0,900.0,30,32,0
51,1,2000.0,30,0,0
79,1,6000.0,60,3,0
54,0,10000.0,30,22,0
39,0,1500.0,30,0,0
4,0,2000.0,40,24,0
68,0,7000.0,30,50,0
38,0,1000.0,30,13,0
45,1,2000.0,30,5,0
114,0,5000.0,30,7,0
0,0,500.0,30,0,0
10,0,5000.0,30,4,0
5,0,3000.0,20,1,0
4,0,20000.0,45,0,0
28,1,1000.0,35,0,0
0,0,200.0,30,0,0
31,1,650.0,14,3,0
49,1,5000.0,30,0,0
1,0,3500.0,40,2,0
4,0,2150.0,30,2,0
129,1,10000.0,30,1,0
27,1,2000.0,52,1,0
0,0,500.0,30,1,0
75,1,6000.0,60,6,0
1,0,500.0,73,0,0
0,0,15000.0,60,6,0
17,0,7500.0,66,1,0
22,1,500.0,44,0,0
4,0,7000.0,71,0,0
7,0,10000.0,30,2,0
60,1,2000.0,67,5,0
13,0,3000.0,60,11,0
39,0,6500.0,31,17,0
220,1,7000.0,31,8,0
45,1,1264.0,20,1,0
114,0,5000.0,25,2,0
140,0,11100.0,64,19,0
73,0,7000.0,33,0,0
17,1,900.0,15,0,0
2,0,4650.0,31,0,0
45,1,1500.0,46,12,0
104,1,3600.0,48,52,0
61,1,1111.11,41,88,0
10,0,2000.0,60,5,0
611,1,20000.0,30,1,0
8,0,3800.0,60,6,0
7,0,3080.0,38,15,0
228,1,10000.0,30,13,0
128,1,9000.0,35,1,0
12,1,1575.0,90,26,0
40,0,2000.0,20,4,0
20,0,5000.0,40,6,0
16,0,2000.0,30,6,0
6,0,25000.0,60,6,0
1,0,1800.0,30,3,0
10,0,290.0,30,0,0
19,0,5000.0,30,9,0
1,0,42000.0,30,1,0
2,0,75000.0,30,0,0
13,0,2000.0,60,1,0
2,0,1000.0,30,2,0
3,0,5500.0,60,0,0
163,0,12500.0,90,1,0
7,0,15000.0,60,1,0
39,1,500.0,26,12,0
5,0,500.0,15,0,0
5,0,5200.0,60,0,0
15,1,500.0,20,2,0
1,0,1000.0,30,0,0
0,0,20000.0,30,0,0
22,0,1200.0,16,15,0
15,0,1050.0,50,0,0
45,1,4000.0,49,4,0
1,0,5000.0,30,1,0
133,1,1900.0,30,1,0
9,0,3000.0,35,0,0
61,1,7000.0,60,1,0
218,0,20000.0,45,4,0
2,0,10000.0,30,0,0
118,1,5000.0,30,1,0
1,0,3000.0,60,5,0
37,1,310.0,30,0,0
86,0,6000.0,45,1,0
10,0,4900.0,35,0,0
7,0,500.0,30,21,0
23,1,600.0,30,10,0
20,1,1000.0,30,31,0
52,1,3000.0,30,0,0
6,0,18000.0,40,7,0
124,1,4000.0,30,16,0
11,0,13000.0,35,4,0
41,0,6600.0,30,17,0
26,0,2500.0,30,0,0
2,0,1500.0,30,3,0
34,1,3400.0,30,5,0
3,0,800.0,30,0,0
38,1,2500.0,60,0,0
1023,1,20000.0,45,0,0
6,0,25000.0,45,36,0
217,1,6000.0,60,29,0
2,0,25000.0,90,1,0
1,0,2000.0,30,4,0
6,0,8500.0,33,7,0
7,0,1000.0,30,8,0
0,0,12000.0,30,2,0
83,1,5000.0,30,1,0
3,0,5000.0,90,7,0
36,1,1500.0,60,0,0
73,1,1000.0,35,1,0
3,0,5000.0,90,12,0
84,0,6000.0,48,7,0
1,0,500.0,36,0,0
13,0,5000.0,48,37,0
4,0,12000.0,45,2,0
36,0,2000.0,60,3,0
63,0,20000.0,60,1,0
2,0,1000.0,45,0,0
95,1,6000.0,90,1,0
30,0,12000.0,90,0,0
1,0,25000.0,63,0,0
132,1,8000.0,36,3,0
17,0,3500.0,76,6,0
5,0,1500.0,60,8,0
75,0,3200.0,42,1,0
58,1,3000.0,30,58,0
71,1,5000.0,73,0,0
57,0,2000.0,30,0,0
1,0,30000.0,61,2,0
85,1,5000.0,49,3,0
136,1,3500.0,34,4,0
7,0,10000.0,60,1,0
24,1,1200.0,34,4,0
73,1,4000.0,35,5,0
73,0,8800.0,48,3,0
69,0,3500.0,39,68,0
3,0,5000.0,30,1,0
16,0,10000.0,45,0,0
24,0,7500.0,48,5,0
38,0,2500.0,88,0,0
0,0,4000.0,30,9,0
17,0,4500.0,30,3,0
21,1,4000.0,21,1,0
20,1,2000.0,30,1,0
91,1,6000.0,30,4,0
20,0,6000.0,30,4,0
30,1,4000.0,29,54,0
3,0,5500.0,38,2,0
0,0,250.0,10,0,0
161,1,10000.0,45,4,0
3,0,67000.0,30,14,0
42,1,950.0,30,24,0
9,1,200.0,30,30,0
18,0,10000.0,60,10,0
243,1,2500.0,30,21,0
1,0,5000.0,45,0,0
19,1,660.0,62,11,0
19,1,250.0,30,3,0
26,0,11000.0,30,0,0
112,1,20000.0,40,2,0
31,1,3500.0,30,2,0
30,0,2300.0,30,3,0
58,0,3000.0,30,1,0
1239,1,45000.0,90,4,0
1,0,8000.0,40,1,0
412,1,60000.0,30,5,0
17,1,250.0,21,0,0
1,0,6000.0,30,11,0
70,0,7000.0,30,1,0
70,0,5000.0,30,6,0
3,0,1500.0,90,16,0
109,1,6000.0,30,0,0
140,1,7500.0,30,15,0
66,1,3200.0,30,10,0
6,0,5000.0,60,0,0
5,0,15000.0,30,4,0
123,0,8500.0,45,3,0
16,0,500.0,89,1,0
35,0,1500.0,30,12,0
0,0,3000.0,45,13,0
44,1,2500.0,30,0,0
2,0,1000.0,30,0,0
56,1,2500.0,75,0,0
46,1,1000.0,10,0,0
36,1,5000.0,45,3,0
14,1,1000.0,32,34,0
6,0,1250.0,32,0,0
29,0,3000.0,72,1,0
1,0,1800.0,18,5,0
29,0,10000.0,31,0,0
0,0,990.0,34,0,0
38,1,900.0,62,1,0
46,1,3000.0,30,79,0
64,1,2381.0,30,13,0
578,1,15000.0,30,17,0
1,0,5000.0,50,0,0
302,0,30000.0,30,43,0
17,0,10000.0,30,27,0
54,1,3000.0,30,5,0
3,0,4500.0,30,6,0
82,1,6000.0,60,9,0
68,1,5500.0,30,10,0
0,0,1500.0,90,3,0
49,1,1500.0,30,26,0
30,0,2200.0,60,25,0
67,1,5000.0,35,0,0
19,1,1000.0,60,3,0
38,0,12000.0,61,6,0
36,0,50000.0,30,13,0
19,0,2000.0,30,1,0
85,0,15000.0,30,1,0
111,1,15000.0,30,2,0
4,0,16000.0,40,1,0
253,1,15000.0,30,15,0
29,1,475.0,30,0,0
0,0,10000.0,45,1,0
63,1,2500.0,90,1,0
1,0,13707.0,52,1,0
150,1,10000.0,47,6,0
4,0,4000.0,30,0,0
193,1,25000.0,35,2,0
87,1,2000.0,32,1,0
23,0,750.0,16,0,0
124,0,5000.0,45,2,0
27,0,25000.0,30,1,0
0,0,10000.0,30,2,0
34,1,1000.0,22,1,0
97,1,3000.0,60,1,0
121,1,10000.0,60,5,0
3,0,900.0,30,1,0
135,1,10000.0,45,28,0
64,1,3000.0,30,8,0
26,0,3400.0,21,15,0
5,0,8000.0,30,0,0
1,0,3000.0,30,1,0
8,0,500.0,14,2,0
1,0,2000.0,30,0,0
1,0,20000.0,30,0,0
12,0,1500.0,30,2,0
0,0,17500.0,60,5,0
35,1,3000.0,30,1,0
2,0,3000.0,76,12,0
9,0,9000.0,45,2,0
43,1,1500.0,32,84,0
67,0,5000.0,67,8,0
35,1,900.0,30,2,0
1,0,7500.0,30,9,0
51,1,2000.0,30,23,0
19,0,6000.0,30,28,0
60,1,3500.0,30,6,0
12,0,8000.0,45,28,0
35,0,3000.0,30,37,0
42,0,8000.0,30,36,0
55,0,5500.0,40,12,0
38,1,2000.0,30,21,0
1,0,4000.0,20,2,0
11,0,800.0,45,0,0
13,1,700.0,30,0,0
706,1,1500.0,30,1,0
0,0,800.0,30,1,0
18,1,500.0,14,0,0
2,0,10000.0,45,11,0
0,0,2000.0,70,12,0
30,0,4000.0,30,36,0
139,0,6000.0,30,9,0
3,0,2000.0,60,30,0
0,0,2500.0,61,0,0
96,1,7000.0,44,16,0
193,1,25000.0,30,18,0
21,0,500.0,31,3,0
35,0,2750.0,37,0,0
170,0,12000.0,42,35,0
18,0,4600.0,20,4,0
19,0,150000.0,45,2,0
35,0,2000.0,30,4,0
22,1,2300.0,23,3,0
93,0,10000.0,30,66,0
1,0,24000.0,60,1,0
125,1,10000.0,45,1,0
7,0,250.0,60,1,0
28,0,11500.0,30,5,0
73,0,5000.0,30,84,0
17,1,1000.0,60,0,0
4,0,1700.0,63,42,0
62,1,5000.0,28,0,0
43,0,2200.0,21,13,0
13,0,3000.0,40,8,0
0,0,10000.0,30,0,0
12,0,500.0,30,0,0
